Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783432625,600,,Aggregated,136.100000,97.100000,31,120,2200,3500,13000,21000,39000,42000,50000,54000,54000,11182,7583,31,3534.943262876909,1.5916998963803053,54324.15000000037,1655.3736362010375
1783432626,600,,Aggregated,134.400000,94.800000,31,130,2300,3500,13000,21000,39000,42000,50000,54000,54000,11291,7641,31,3563.103721042402,1.5916998963803053,54324.15000000037,1665.8826498981489
1783432627,600,,Aggregated,132.600000,90.000000,31,130,2300,3500,14000,21000,39000,42000,50000,54000,54000,11426,7725,31,3577.571049115175,1.5916998963803053,54324.15000000037,1674.8025555750044
1783432628,600,,Aggregated,129.100000,86.200000,31,140,2300,3500,14000,21000,39000,42000,50000,54000,54000,11554,7793,31,3601.1457674044136,1.5916998963803053,54324.15000000037,1686.5153193699152
1783432629,600,,Aggregated,125.300000,82.100000,31,140,2300,3500,14000,21000,39000,42000,50000,54000,54000,11684,7879,31,3597.3133154479096,1.5916998963803053,54324.15000000037,1691.1223040054776
1783432630,600,,Aggregated,127.500000,82.000000,31,150,2400,3500,14000,22000,38000,42000,50000,54000,54000,11813,7948,31,3617.7412647756187,1.5916998963803053,54324.15000000037,1701.8665030051638
1783432631,600,,Aggregated,127.500000,79.800000,31,160,2400,3500,15000,22000,38000,42000,50000,54000,54000,11954,8031,31,3638.3971411572234,1.5916998963803053,54324.15000000037,1710.5352183369585
1783432632,600,,Aggregated,126.000000,78.100000,31,160,2400,3500,15000,22000,38000,42000,50000,54000,54000,12062,8094,31,3648.750720244816,1.5916998963803053,54324.15000000037,1714.6654783617973
1783432633,600,,Aggregated,126.000000,75.500000,31,170,2500,3600,15000,22000,38000,42000,50000,54000,54000,12201,8178,31,3654.033714539294,1.5916998963803053,54324.15000000037,1720.647160068847
1783432634,600,,Aggregated,126.600000,75.200000,31,170,2500,3600,15000,22000,38000,42000,50000,54000,54000,12321,8259,31,3656.8819544023977,1.5916998963803053,54324.15000000037,1723.312474636799
1783432635,600,,Aggregated,123.500000,71.500000,31,160,2500,3600,15000,22000,38000,42000,50000,54000,54000,12439,8344,31,3645.866742695652,1.5916998963803053,54324.15000000037,1722.8727389661549
1783432636,600,,Aggregated,122.600000,69.900000,31,160,2500,3600,15000,22000,38000,42000,50000,54000,54000,12587,8445,31,3640.994149296176,1.5916998963803053,54324.15000000037,1725.4061333121474
1783432637,600,,Aggregated,123.000000,73.600000,31,170,2500,3600,15000,22000,38000,42000,50000,54000,54000,12694,8507,31,3643.4835991958016,1.5916998963803053,54324.15000000037,1732.979517882464
1783432638,600,,Aggregated,124.300000,75.300000,31,170,2500,3500,15000,22000,38000,41000,50000,54000,54000,12802,8577,31,3643.3404194963027,1.5916998963803053,54324.15000000037,1735.3711138884548
1783432639,600,,Aggregated,128.300000,79.900000,31,180,2500,3500,15000,22000,38000,41000,50000,54000,54000,12909,8639,31,3654.1067714765436,1.5916998963803053,54324.15000000037,1741.304671159656
1783432640,600,,Aggregated,124.200000,76.600000,31,170,2500,3500,15000,22000,38000,41000,50000,54000,54000,13067,8751,31,3643.392367467111,1.5916998963803053,54324.15000000037,1739.4944516721512
1783432641,600,,Aggregated,123.500000,78.000000,31,180,2600,3600,15000,22000,38000,41000,50000,54000,54000,13205,8830,31,3661.4226339183497,1.5916998963803053,54324.15000000037,1751.415372964786
1783432642,600,,Aggregated,121.200000,75.100000,31,190,2600,3600,15000,22000,38000,41000,50000,54000,54000,13321,8891,31,3670.255398550456,1.5916998963803053,54324.15000000037,1759.8813902860145
1783432643,600,,Aggregated,122.800000,79.000000,31,200,2600,3600,15000,22000,38000,41000,50000,54000,54000,13423,8949,31,3677.758648498112,1.5916998963803053,54324.15000000037,1764.4430455188856
1783432644,600,,Aggregated,123.800000,79.300000,31,190,2600,3600,16000,22000,38000,41000,50000,54000,54000,13548,9034,31,3676.3773387134547,1.5916998963803053,54324.15000000037,1766.053291998819
1783432645,600,,Aggregated,122.900000,77.300000,31,200,2600,3600,16000,22000,37000,41000,50000,54000,54000,13644,9085,31,3692.275004726537,1.5916998963803053,54324.15000000037,1772.8501172676633
1783432647,600,,Aggregated,122.000000,77.100000,31,200,2600,3600,16000,22000,37000,41000,50000,54000,54000,13763,9161,31,3688.2742841742447,1.5916998963803053,54324.15000000037,1777.4763496330743
1783432648,600,,Aggregated,121.500000,76.800000,31,210,2600,3600,16000,22000,37000,41000,50000,54000,54000,13894,9244,31,3690.6828147971223,1.5916998963803053,54324.15000000037,1781.2518353246005
1783432649,600,,Aggregated,116.200000,70.500000,31,210,2700,3600,16000,22000,37000,41000,50000,54000,54000,14010,9312,31,3697.713534560256,1.5916998963803053,54324.15000000037,1786.2083511777303
1783432650,600,,Aggregated,119.400000,73.200000,31,210,2700,3600,16000,22000,37000,41000,50000,54000,54000,14150,9411,31,3693.191790133454,1.5916998963803053,54324.15000000037,1785.8804946996465
1783432651,600,,Aggregated,119.800000,73.100000,31,220,2700,3600,16000,22000,37000,41000,50000,54000,54000,14261,9472,31,3716.905816905367,1.5916998963803053,54324.15000000037,1793.0625482084006
1783432652,600,,Aggregated,121.900000,75.900000,31,220,2700,3600,16000,22000,37000,41000,50000,54000,54000,14365,9544,31,3714.5900681787225,1.5916998963803053,54324.15000000037,1794.28680821441
1783432653,600,,Aggregated,118.600000,71.400000,31,210,2700,3600,16000,22000,37000,41000,50000,54000,54000,14480,9628,31,3706.548961967308,1.5916998963803053,54324.15000000037,1793.918370165746
1783432654,600,,Aggregated,114.900000,71.000000,32,210,2700,3600,16000,22000,37000,41000,50000,54000,54000,14584,9699,32,3714.191060791769,1.5916998963803053,54324.15000000037,1794.0604772353263
1783432655,600,,Aggregated,114.400000,72.900000,32,200,2700,3600,16000,22000,37000,41000,50000,54000,54000,14729,9813,32,3700.6547422695053,1.5916998963803053,54324.15000000037,1788.163622784982
1783432656,600,,Aggregated,113.200000,72.500000,32,190,2600,3600,16000,22000,36000,41000,50000,54000,54000,14850,9901,32,3694.036531669175,1.5916998963803053,54324.15000000037,1786.2961616161617
1783432657,600,,Aggregated,115.800000,76.500000,32,200,2600,3600,16000,22000,36000,41000,50000,54000,54000,14973,9979,32,3699.69388690224,1.5916998963803053,54324.15000000037,1786.6704067321177
1783432658,600,,Aggregated,119.200000,80.700000,32,210,2700,3600,16000,22000,36000,41000,49000,54000,54000,15080,10032,32,3704.9533159805133,1.5916998963803053,54324.15000000037,1792.5966180371354
1783432659,600,,Aggregated,118.700000,80.300000,32,210,2700,3600,16000,22000,36000,41000,49000,54000,54000,15227,10136,32,3704.170824803776,1.5916998963803053,54324.15000000037,1792.1139423392658
1783432660,600,,Aggregated,115.700000,77.400000,32,210,2700,3600,16000,22000,36000,41000,49000,54000,54000,15365,10226,32,3710.5553975650396,1.5916998963803053,54324.15000000037,1793.6847380410022
1783432661,600,,Aggregated,117.700000,79.000000,32,200,2700,3600,16000,22000,36000,41000,49000,54000,54000,15487,10309,32,3706.97136848246,1.5916998963803053,54324.15000000037,1795.007619293601
1783432662,600,,Aggregated,119.400000,80.800000,32,230,2700,3600,16000,22000,36000,41000,49000,54000,54000,15609,10361,32,3728.5906217046613,1.5916998963803053,54324.15000000037,1804.451470305593
1783432663,600,,Aggregated,120.700000,82.500000,32,240,2700,3600,17000,22000,36000,40000,49000,54000,54000,15723,10425,32,3746.746560375739,1.5916998963803053,54324.15000000037,1810.7842650893595
1783432664,600,,Aggregated,121.800000,80.600000,32,240,2800,3700,17000,22000,36000,40000,49000,54000,54000,15829,10481,32,3761.195390541848,1.5916998963803053,54324.15000000037,1815.609451007644
1783432665,600,,Aggregated,120.300000,77.600000,32,250,2800,3700,17000,23000,36000,40000,49000,54000,54000,15941,10541,32,3778.6134422299833,1.5916998963803053,54324.15000000037,1820.9379587227902
1783432666,600,,Aggregated,122.300000,78.000000,32,270,2800,3700,17000,23000,36000,40000,49000,54000,54000,16047,10599,32,3783.543183123796,1.5916998963803053,54324.15000000037,1825.5371720570822
1783432667,600,,Aggregated,118.900000,71.700000,32,250,2800,3700,17000,23000,35000,40000,49000,54000,54000,16210,10722,32,3774.538154348428,1.5916998963803053,54324.15000000037,1820.9924737816164
1783432668,600,,Aggregated,116.000000,67.900000,32,260,2800,3700,17000,23000,35000,40000,49000,54000,54000,16327,10792,32,3784.052772615166,1.5916998963803053,54324.15000000037,1824.6641146567035
1783432669,600,,Aggregated,117.500000,70.100000,32,250,2800,3700,17000,23000,35000,40000,49000,54000,54000,16445,10876,32,3774.916597457534,1.5916998963803053,54324.15000000037,1824.632593493463
1783432670,600,,Aggregated,122.000000,74.300000,32,270,2800,3700,17000,23000,35000,40000,49000,54000,54000,16550,10935,32,3787.038182935918,1.5916998963803053,54324.15000000037,1829.926163141994
1783432671,600,,Aggregated,119.800000,72.800000,32,280,2800,3700,17000,23000,35000,40000,49000,54000,54000,16648,10987,32,3796.8435779906754,1.5916998963803053,54324.15000000037,1835.0920230658337
