Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783420453,50,,Aggregated,66.100000,0.000000,410,460,520,550,650,740,830,890,1100,1300,1300,3071,0,410,422.8823129930759,26.075099827721715,1294.9153000954539,3056.2933897753173
1783420454,50,,Aggregated,68.400000,0.000000,410,460,510,550,650,740,830,890,1100,1300,1300,3141,0,410,422.9738471510831,26.075099827721715,1294.9153000954539,3056.2935370900987
1783420455,50,,Aggregated,71.100000,0.000000,410,460,510,540,640,730,820,890,1100,1300,1300,3218,0,410,422.58493732170456,26.075099827721715,1294.9153000954539,3056.2930391547543
1783420456,50,,Aggregated,71.200000,0.000000,410,460,510,540,640,730,820,890,1100,1300,1300,3280,0,410,421.80948317144635,26.075099827721715,1294.9153000954539,3056.2935975609757
1783420457,50,,Aggregated,71.600000,0.000000,410,460,510,540,640,730,820,880,1100,1300,1300,3359,0,410,421.69198082830957,26.075099827721715,1294.9153000954539,3056.2941351592735
1783420458,50,,Aggregated,71.600000,0.000000,410,460,500,540,630,730,820,880,1100,1300,1300,3437,0,410,419.8744457384698,26.075099827721715,1294.9153000954539,3056.2938609252255
1783420459,50,,Aggregated,71.700000,0.000000,400,460,500,530,630,720,810,880,1100,1300,1300,3519,0,400,417.9177453832605,26.075099827721715,1294.9153000954539,3056.2935493037794
1783420460,50,,Aggregated,72.700000,0.000000,400,450,500,530,630,720,810,880,1100,1300,1300,3590,0,400,416.75506624079264,26.075099827721715,1294.9153000954539,3056.2938718662954
1783420461,50,,Aggregated,74.100000,0.000000,400,450,500,530,630,720,810,880,1100,1300,1300,3671,0,400,415.9493538555726,26.075099827721715,1294.9153000954539,3056.2941977662763
1783420462,50,,Aggregated,73.700000,0.000000,400,450,490,530,620,720,800,870,1100,1300,1300,3751,0,400,414.27414972113877,26.075099827721715,1294.9153000954539,3056.294588109837
1783420463,50,,Aggregated,73.100000,0.000000,400,450,490,520,620,710,800,870,1100,1300,1300,3830,0,400,412.4754726380358,26.075099827721715,1294.9153000954539,3056.2945169712793
1783420464,50,,Aggregated,73.400000,0.000000,400,450,490,520,610,710,800,870,1100,1300,1300,3896,0,400,412.94192471877324,26.075099827721715,1294.9153000954539,3056.2941478439425
1783420465,50,,Aggregated,74.900000,0.000000,400,450,490,520,610,710,800,870,1100,1300,1300,3950,0,400,413.48367379866306,26.075099827721715,1294.9153000954539,3056.294683544304
1783420466,50,,Aggregated,74.400000,0.000000,400,450,490,530,630,720,810,870,1100,1300,1300,3988,0,400,416.441400126725,26.075099827721715,1294.9153000954539,3056.295135406219
1783420467,50,,Aggregated,74.600000,0.000000,400,460,500,530,630,730,820,880,1000,1300,1300,4055,0,400,419.98363082732374,26.075099827721715,1294.9153000954539,3056.295437731196
1783420468,50,,Aggregated,71.100000,0.000000,400,460,500,530,630,730,820,880,1000,1300,1300,4122,0,400,419.80888990889594,26.075099827721715,1294.9153000954539,3056.295487627365
1783420469,50,,Aggregated,69.300000,0.000000,400,450,500,530,630,730,820,880,1000,1300,1300,4190,0,400,418.67874575309844,26.075099827721715,1294.9153000954539,3056.2949880668257
1783420470,50,,Aggregated,68.400000,0.000000,400,450,490,530,630,730,810,880,1000,1300,1300,4259,0,400,418.3584326848888,26.075099827721715,1294.9153000954539,3056.295609297957
1783420471,50,,Aggregated,67.600000,0.000000,400,450,490,530,630,730,810,870,1000,1300,1300,4345,0,400,417.9186045580144,26.075099827721715,1294.9153000954539,3056.295281933257
1783420472,50,,Aggregated,66.700000,0.000000,400,450,490,530,630,720,810,870,1000,1300,1300,4402,0,400,417.42048271355605,26.075099827721715,1294.9153000954539,3056.295093139482
1783420473,50,,Aggregated,66.600000,0.000000,400,450,500,530,630,720,810,870,1000,1300,1300,4473,0,400,418.8330263814377,26.075099827721715,1294.9153000954539,3056.2951039570758
1783420474,50,,Aggregated,66.400000,0.000000,400,450,490,530,630,720,810,870,1000,1300,1300,4551,0,400,417.96647345712086,26.075099827721715,1294.9153000954539,3056.2953197099537
