Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783447634,200,,Aggregated,40.300000,0.000000,2800,3300,3500,3600,4200,4900,5900,6100,7500,7500,7500,692,0,2800,2613.8915929282516,70.02730015665293,7523.6714000348,3083.027456647399
1783447635,200,,Aggregated,41.800000,0.000000,3000,3400,3600,3700,4100,4800,5800,6100,7500,7500,7500,742,0,3000,2699.9075671242463,70.02730015665293,7523.6714000348,3087.458221024259
1783447636,200,,Aggregated,43.000000,0.000000,3100,3500,3700,3800,4100,4800,5700,6100,7500,7500,7500,779,0,3100,2754.037616181753,70.02730015665293,7523.6714000348,3085.9730423620026
1783447637,200,,Aggregated,43.800000,0.000000,3200,3500,3800,3900,4100,4700,5600,6100,7500,7500,7500,831,0,3200,2826.5814097532634,70.02730015665293,7523.6714000348,3084.1287605294824
1783447638,200,,Aggregated,43.400000,0.000000,3200,3600,3800,3900,4100,4600,5600,6100,7500,7500,7500,873,0,3200,2865.629549032101,70.02730015665293,7523.6714000348,3082.7949599083618
1783447639,200,,Aggregated,45.400000,0.000000,3300,3600,3800,3900,4100,4600,5400,6000,7500,7500,7500,933,0,3300,2914.335810724099,70.02730015665293,7523.6714000348,3110.801714898178
1783447640,200,,Aggregated,46.600000,0.000000,3300,3600,3800,3900,4100,4600,5400,6000,7500,7500,7500,978,0,3300,2940.1948911091217,70.02730015665293,7523.6714000348,3108.28936605317
1783447641,200,,Aggregated,46.700000,0.000000,3300,3600,3700,3800,4100,4400,5400,6000,7400,7500,7500,1027,0,3300,2964.4005577455837,70.02730015665293,7523.6714000348,3105.818889970789
1783447642,200,,Aggregated,46.700000,0.000000,3400,3600,3700,3800,4100,4400,5300,6000,7400,7500,7500,1100,0,3400,2995.7744874587197,70.02730015665293,7523.6714000348,3119.3345454545456
1783447643,200,,Aggregated,47.100000,0.000000,3300,3600,3700,3800,4100,4400,5200,5900,7400,7500,7500,1126,0,3300,3003.224634994888,70.02730015665293,7523.6714000348,3117.879218472469
1783447644,200,,Aggregated,45.800000,0.000000,3300,3600,3700,3800,4100,4300,5100,5900,7400,7500,7500,1184,0,3300,3019.983195695425,70.02730015665293,7523.6714000348,3114.8682432432433
1783447645,200,,Aggregated,48.100000,0.000000,3400,3600,3700,3800,4000,4300,5100,5900,7400,7500,7500,1217,0,3400,3032.919012985423,70.02730015665293,7523.6714000348,3113.2851273623664
1783447646,200,,Aggregated,48.400000,0.000000,3400,3600,3700,3800,4000,4300,5000,5900,7400,7500,7500,1291,0,3400,3057.2237994604457,70.02730015665293,7523.6714000348,3131.4903175832687
1783447647,200,,Aggregated,47.200000,0.000000,3400,3600,3700,3800,4000,4300,5000,5900,7400,7500,7500,1326,0,3400,3063.203508147428,70.02730015665293,7523.6714000348,3129.506033182504
1783447648,200,,Aggregated,50.300000,0.000000,3400,3600,3700,3800,4000,4200,5000,5900,7400,7500,7500,1361,0,3400,3076.695275020462,70.02730015665293,7523.6714000348,3127.6282145481264
1783447649,200,,Aggregated,49.300000,0.000000,3400,3600,3700,3800,4000,4200,5000,5900,7400,7500,7500,1384,0,3400,3090.090371678433,70.02730015665293,7523.6714000348,3126.4450867052024
1783447650,200,,Aggregated,48.700000,0.000000,3400,3600,3800,3900,4100,4300,5000,5800,7400,7500,7500,1446,0,3400,3134.2041914957995,70.02730015665293,7523.6714000348,3126.630705394191
1783447651,200,,Aggregated,44.800000,0.000000,3400,3600,3800,3900,4100,4400,5000,5800,7400,7500,7500,1486,0,3400,3162.806712316749,70.02730015665293,7523.6714000348,3137.173620457604
1783447652,200,,Aggregated,45.900000,0.000000,3400,3700,3800,3900,4200,4500,5000,5700,7400,7500,7500,1524,0,3400,3189.588840880671,70.02730015665293,7523.6714000348,3147.286745406824
1783447653,200,,Aggregated,44.800000,0.000000,3500,3700,3900,4000,4200,4500,5000,5700,7400,7500,7500,1555,0,3500,3210.9427618021537,70.02730015665293,7523.6714000348,3145.475884244373
1783447654,200,,Aggregated,46.400000,0.000000,3500,3700,3900,4000,4300,4600,4900,5600,7400,7500,7500,1617,0,3500,3245.2979841704114,70.02730015665293,7523.6714000348,3150.626468769326
1783447655,200,,Aggregated,42.400000,0.000000,3500,3800,3900,4000,4300,4600,5000,5600,7400,7500,7500,1661,0,3500,3269.0247933796345,70.02730015665293,7523.6714000348,3162.037928958459
1783447656,200,,Aggregated,44.300000,0.000000,3500,3800,3900,4000,4300,4600,5000,5600,7400,7500,7500,1695,0,3500,3281.808102244077,70.02730015665293,7523.6714000348,3159.9185840707964
1783447657,200,,Aggregated,43.800000,0.000000,3500,3800,4000,4000,4300,4600,4900,5600,7400,7500,7500,1738,0,3500,3296.449239587334,70.02730015665293,7523.6714000348,3157.356731875719
1783447658,200,,Aggregated,40.300000,0.000000,3500,3800,4000,4000,4300,4600,4900,5600,7400,7500,7500,1757,0,3500,3305.9738013106485,70.02730015665293,7523.6714000348,3156.262948207171
1783447659,200,,Aggregated,39.900000,0.000000,3600,3800,4000,4100,4300,4700,5000,5400,7400,7500,7500,1822,0,3600,3343.9756257981667,70.02730015665293,7523.6714000348,3152.6981339187705
1783447660,200,,Aggregated,40.000000,0.000000,3600,3800,4000,4100,4400,4700,5000,5400,7400,7500,7500,1859,0,3600,3366.2557818741757,70.02730015665293,7523.6714000348,3165.6933835395375
1783447661,200,,Aggregated,42.100000,0.000000,3600,3900,4000,4100,4500,4700,5000,5400,7400,7500,7500,1896,0,3600,3386.3472575975093,70.02730015665293,7523.6714000348,3168.4330168776373
1783447662,200,,Aggregated,42.100000,0.000000,3600,3900,4100,4100,4500,4700,5000,5400,7400,7500,7500,1940,0,3600,3407.2923575795603,70.02730015665293,7523.6714000348,3165.8896907216495
1783447663,200,,Aggregated,40.900000,0.000000,3600,3900,4100,4200,4500,4700,5000,5400,7400,7500,7500,1983,0,3600,3424.034669593402,70.02730015665293,7523.6714000348,3163.51235501765
1783447664,200,,Aggregated,39.900000,0.000000,3600,3900,4100,4200,4500,4700,5000,5400,7100,7500,7500,2019,0,3600,3440.7033775156983,70.02730015665293,7523.6714000348,3168.469539375929
1783447665,200,,Aggregated,40.600000,0.000000,3700,4000,4100,4200,4500,4700,4900,5400,7100,7500,7500,2084,0,3600,3462.21968330362,70.02730015665293,7523.6714000348,3164.971689059501
1783447666,200,,Aggregated,40.000000,0.000000,3700,4000,4100,4200,4500,4700,4900,5300,7100,7500,7500,2114,0,3700,3468.9354612129673,70.02730015665293,7523.6714000348,3163.4318826868493
1783447667,200,,Aggregated,40.300000,0.000000,3700,4000,4100,4200,4500,4700,4900,5300,7100,7500,7500,2163,0,3700,3480.6163819718604,70.02730015665293,7523.6714000348,3161.0036985668053
1783447668,200,,Aggregated,41.600000,0.000000,3700,4000,4100,4200,4500,4700,4900,5300,7100,7500,7500,2199,0,3700,3486.3186048683865,70.02730015665293,7523.6714000348,3159.2910413824466
1783447669,200,,Aggregated,41.300000,0.000000,3700,4000,4100,4200,4500,4700,4900,5200,7100,7500,7500,2266,0,3700,3494.9585673899046,70.02730015665293,7523.6714000348,3158.2881729920564
1783447670,200,,Aggregated,43.100000,0.000000,3700,4000,4100,4200,4500,4700,4900,5200,7100,7500,7500,2286,0,3700,3497.014342303378,70.02730015665293,7523.6714000348,3163.4601924759404
1783447671,200,,Aggregated,43.500000,0.000000,3700,3900,4100,4200,4500,4700,4900,5200,7100,7500,7500,2355,0,3700,3500.1097861169233,70.02730015665293,7523.6714000348,3160.3184713375795
1783447672,200,,Aggregated,42.600000,0.000000,3700,3900,4100,4200,4400,4700,4900,5200,7100,7500,7500,2387,0,3700,3501.0268776725343,70.02730015665293,7523.6714000348,3162.7968160871387
1783447673,200,,Aggregated,44.700000,0.000000,3700,3900,4100,4100,4400,4600,4900,5100,7100,7500,7500,2444,0,3700,3504.4201934137977,70.02730015665293,7523.6714000348,3160.315875613748
1783447674,200,,Aggregated,46.600000,0.000000,3700,3900,4100,4100,4400,4600,4800,5100,7100,7500,7500,2483,0,3700,3508.991926985103,70.02730015665293,7523.6714000348,3158.6814337494966
1783447675,200,,Aggregated,46.900000,0.000000,3700,3900,4100,4100,4400,4600,4800,5100,7100,7500,7500,2527,0,3700,3513.7072563529614,70.02730015665293,7523.6714000348,3156.899089829838
1783447676,200,,Aggregated,44.900000,0.000000,3700,3900,4100,4100,4400,4600,4800,5100,7100,7500,7500,2560,0,3700,3520.623916720251,70.02730015665293,7523.6714000348,3155.6046875
1783447677,200,,Aggregated,47.600000,0.000000,3700,3900,4100,4100,4400,4600,4800,5100,7100,7500,7500,2613,0,3700,3527.82869357229,70.02730015665293,7523.6714000348,3153.590508993494
1783447678,200,,Aggregated,44.500000,0.000000,3700,3900,4100,4100,4400,4600,4800,5100,7100,7500,7500,2646,0,3700,3535.3129229043557,70.02730015665293,7523.6714000348,3152.3786848072564
1783447679,200,,Aggregated,46.600000,0.000000,3700,4000,4100,4200,4400,4600,4800,5100,7100,7500,7500,2700,0,3700,3550.1642653346926,70.02730015665293,7523.6714000348,3150.4562962962964
1783447680,200,,Aggregated,44.300000,0.000000,3700,4000,4100,4200,4400,4600,4800,5100,7100,7500,7500,2750,0,3700,3559.015362364748,70.02730015665293,7523.6714000348,3148.745090909091
1783447681,200,,Aggregated,42.800000,0.000000,3700,4000,4100,4200,4400,4600,4800,5100,7100,7500,7500,2784,0,3700,3565.356215123046,70.02730015665293,7523.6714000348,3147.6181752873563
1783447682,200,,Aggregated,43.500000,0.000000,3800,4000,4100,4200,4400,4600,4800,5100,7100,7500,7500,2834,0,3800,3569.601182992969,70.02730015665293,7523.6714000348,3146.0088214537755
1783447683,200,,Aggregated,43.000000,0.000000,3800,4000,4100,4200,4400,4600,4800,5100,7100,7500,7500,2877,0,3800,3575.5745508171667,70.02730015665293,7523.6714000348,3151.091067083768
1783447684,200,,Aggregated,42.200000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,7100,7500,7500,2911,0,3800,3580.1375504980315,70.02730015665293,7523.6714000348,3149.9831672964615
1783447685,200,,Aggregated,42.900000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,7100,7500,7500,2955,0,3800,3587.6768006431807,70.02730015665293,7523.6714000348,3148.5895093062604
1783447686,200,,Aggregated,43.100000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,6600,7500,7500,3006,0,3800,3594.8988234534263,70.02730015665293,7523.6714000348,3147.0269461077846
1783447687,200,,Aggregated,40.500000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,6600,7500,7500,3034,0,3800,3601.790341958032,70.02730015665293,7523.6714000348,3146.1898483849704
1783447688,200,,Aggregated,42.700000,0.000000,3800,4000,4100,4200,4400,4600,4800,5100,6600,7500,7500,3100,0,3800,3611.665335322971,70.02730015665293,7523.6714000348,3144.2748387096776
1783447689,200,,Aggregated,41.500000,0.000000,3800,4000,4100,4200,4400,4600,4800,5100,6600,7500,7500,3125,0,3800,3615.488070080653,70.02730015665293,7523.6714000348,3146.52864
1783447690,200,,Aggregated,43.000000,0.000000,3800,4000,4100,4200,4400,4600,4800,5100,6600,7500,7500,3176,0,3800,3619.5455440182986,70.02730015665293,7523.6714000348,3145.081863979849
1783447691,200,,Aggregated,44.200000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,6600,7500,7500,3203,0,3800,3622.487225258011,70.02730015665293,7523.6714000348,3144.334374024352
1783447692,200,,Aggregated,43.300000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,6600,7500,7500,3264,0,3800,3629.6416131744454,70.02730015665293,7523.6714000348,3149.766544117647
1783447693,200,,Aggregated,43.200000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,6600,7500,7500,3305,0,3800,3632.2588289563746,70.02730015665293,7523.6714000348,3152.8006051437214
1783447694,200,,Aggregated,42.200000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,6600,7500,7500,3349,0,3800,3637.7892841747107,70.02730015665293,7523.6714000348,3151.534487906838
1783447695,200,,Aggregated,43.600000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,6600,7500,7500,3375,0,3800,3642.3843542818254,70.02730015665293,7523.6714000348,3150.8017777777777
1783447696,200,,Aggregated,42.700000,0.000000,3800,4000,4100,4200,4400,4600,4800,5000,6600,7500,7500,3426,0,3800,3648.9912112667816,70.02730015665293,7523.6714000348,3153.4398715703446
1783447697,200,,Aggregated,42.900000,0.000000,3800,4000,4100,4200,4400,4600,4800,5100,6600,7500,7500,3462,0,3800,3659.8692667242954,70.02730015665293,7523.6714000348,3160.4367417677645
1783447698,200,,Aggregated,43.000000,0.000000,3800,4000,4100,4200,4500,4600,4800,5000,6600,7500,7500,3510,0,3800,3669.1852997718483,70.02730015665293,7523.6714000348,3159.0145299145297
1783447699,200,,Aggregated,42.000000,0.000000,3800,4000,4100,4200,4500,4700,4800,5000,6600,7500,7500,3537,0,3800,3675.0970567712325,70.02730015665293,7523.6714000348,3158.230986711903
1783447700,200,,Aggregated,41.800000,0.000000,3900,4000,4200,4200,4500,4700,4800,5000,6600,7500,7500,3599,0,3900,3684.4564355098832,70.02730015665293,7523.6714000348,3156.475965545985
1783447701,200,,Aggregated,41.600000,0.000000,3800,4000,4200,4200,4500,4600,4800,5000,6600,7500,7500,3643,0,3800,3685.192878863417,70.02730015665293,7523.6714000348,3156.535273126544
1783447702,200,,Aggregated,40.700000,0.000000,3900,4000,4200,4300,4500,4600,4800,5000,6600,7500,7500,3685,0,3900,3689.934911342967,70.02730015665293,7523.6714000348,3155.3940298507464
1783447703,200,,Aggregated,41.800000,0.000000,3900,4000,4200,4300,4500,4600,4800,5000,6600,7500,7500,3711,0,3900,3692.5226230933717,70.02730015665293,7523.6714000348,3154.699811371598
1783447704,200,,Aggregated,43.000000,0.000000,3900,4000,4200,4300,4500,4600,4800,5000,6600,7500,7500,3767,0,3900,3696.2607075658784,70.02730015665293,7523.6714000348,3153.236793204141
1783447705,200,,Aggregated,40.500000,0.000000,3900,4000,4200,4300,4500,4600,4800,5000,6600,7500,7500,3801,0,3900,3701.6675891609502,70.02730015665293,7523.6714000348,3153.585898447777
1783447706,200,,Aggregated,42.100000,0.000000,3900,4000,4200,4300,4500,4700,4800,5000,6600,7500,7500,3857,0,3900,3709.216468265806,70.02730015665293,7523.6714000348,3152.175784288307
1783447707,200,,Aggregated,41.500000,0.000000,3900,4000,4200,4300,4500,4700,4800,5000,6600,7500,7500,3890,0,3900,3712.221002416532,70.02730015665293,7523.6714000348,3154.923907455013
1783447708,200,,Aggregated,40.400000,0.000000,3900,4100,4200,4300,4500,4700,4800,5100,6600,7500,7500,3939,0,3900,3722.6238710841594,70.02730015665293,7523.6714000348,3157.2170601675552
1783447709,200,,Aggregated,43.100000,0.000000,3900,4100,4200,4300,4500,4700,4800,5100,6600,7500,7500,3976,0,3900,3724.350400176157,70.02730015665293,7523.6714000348,3156.2784205231387
1783447710,200,,Aggregated,41.700000,0.000000,3900,4100,4200,4300,4500,4700,4800,5100,6300,7500,7500,4020,0,3900,3726.043045000157,70.02730015665293,7523.6714000348,3155.1850746268656
1783447711,200,,Aggregated,42.300000,0.000000,3900,4100,4200,4300,4500,4700,4800,5100,6300,7500,7500,4068,0,3900,3731.4057150937965,70.02730015665293,7523.6714000348,3154.0186823992135
1783447712,200,,Aggregated,42.500000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4128,0,3900,3731.6589796999237,70.02730015665293,7523.6714000348,3152.5995639534885
1783447713,200,,Aggregated,41.300000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4157,0,3900,3733.8578978112955,70.02730015665293,7523.6714000348,3151.927832571566
1783447715,200,,Aggregated,41.900000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4201,0,3900,3732.7300589624215,70.02730015665293,7523.6714000348,3150.927398238515
1783447716,200,,Aggregated,42.500000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4238,0,3900,3738.0164121522107,70.02730015665293,7523.6714000348,3150.1021708352996
1783447717,200,,Aggregated,43.400000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4290,0,3900,3741.6498684151193,70.02730015665293,7523.6714000348,3148.964568764569
1783447718,200,,Aggregated,43.400000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4320,0,3900,3743.490172014033,70.02730015665293,7523.6714000348,3148.3219907407406
1783447719,200,,Aggregated,43.200000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4363,0,3900,3747.1757773324352,70.02730015665293,7523.6714000348,3148.474673389869
1783447720,200,,Aggregated,42.400000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4405,0,3900,3752.8231965950886,70.02730015665293,7523.6714000348,3148.6449489216798
1783447721,200,,Aggregated,42.300000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4448,0,3900,3752.7506074418707,70.02730015665293,7523.6714000348,3147.752697841727
1783447722,200,,Aggregated,42.300000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4500,0,3900,3760.784314622483,70.02730015665293,7523.6714000348,3153.883333333333
1783447723,200,,Aggregated,42.900000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4549,0,3900,3761.793595845478,70.02730015665293,7523.6714000348,3153.8487579687844
1783447724,200,,Aggregated,43.200000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4597,0,3900,3759.0517153579976,70.02730015665293,7523.6714000348,3152.8298890580813
1783447725,200,,Aggregated,42.100000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4641,0,3900,3759.1601354017357,70.02730015665293,7523.6714000348,3151.9161818573584
1783447726,200,,Aggregated,43.400000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4675,0,3900,3757.801512299499,70.02730015665293,7523.6714000348,3151.2209625668447
1783447727,200,,Aggregated,43.300000,0.000000,3900,4100,4200,4300,4500,4700,4800,5000,6300,7500,7500,4703,0,3900,3757.7721493514437,70.02730015665293,7523.6714000348,3150.6570274293003
1783447728,200,,Aggregated,44.100000,0.000000,3900,4100,4200,4300,4500,4700,4900,5100,6300,7500,7500,4728,0,3900,3759.282105224222,70.02730015665293,7523.6714000348,3150.15820642978
1783447729,200,,Aggregated,44.100000,0.000000,3900,4100,4200,4300,4500,4700,4900,5100,6300,7500,7500,4747,0,3900,3759.743086602047,70.02730015665293,7523.6714000348,3149.782810195913
1783447730,200,,Aggregated,40.700000,0.000000,3900,4100,4200,4300,4600,4700,5000,5400,7400,8100,8100,4806,0,3900,3776.5260239493537,70.02730015665293,8066.045799991116,3153.441739492301
1783447731,200,,Aggregated,38.400000,0.000000,3900,4100,4200,4300,4600,4700,5100,6000,7400,8100,8100,4858,0,3900,3793.246669040955,70.02730015665293,8066.045799991116,3164.765953067106
1783447732,200,,Aggregated,39.800000,0.000000,3900,4100,4300,4300,4600,4800,5200,6100,7400,8100,8100,4904,0,3900,3803.4470191275805,70.02730015665293,8066.045799991116,3168.4594208809135
1783447733,200,,Aggregated,41.000000,0.000000,3900,4100,4300,4300,4600,4800,5300,6100,7500,8100,8100,4939,0,3900,3806.3268844709673,70.02730015665293,8066.045799991116,3168.6005264223527
1783447734,200,,Aggregated,39.800000,0.000000,3900,4100,4200,4300,4600,4800,5300,6100,7500,8100,8100,4973,0,3900,3805.400469978287,70.02730015665293,8066.045799991116,3167.832495475568
1783447735,200,,Aggregated,38.500000,0.000000,3900,4100,4300,4300,4600,4800,5300,6100,7500,8100,8100,5004,0,3900,3808.629703917092,70.02730015665293,8066.045799991116,3167.142486011191
1783447736,200,,Aggregated,37.900000,0.000000,3900,4100,4300,4300,4600,4800,5400,6100,7500,8100,8100,5052,0,3900,3813.3424950123162,70.02730015665293,8066.045799991116,3166.090063341251
1783447737,200,,Aggregated,36.300000,0.000000,3900,4100,4300,4300,4600,4800,5600,6200,7500,8100,8100,5093,0,3900,3819.826218456877,70.02730015665293,8066.045799991116,3166.1144708423326
1783447738,200,,Aggregated,37.200000,0.000000,3900,4100,4300,4400,4600,4800,5700,6200,7500,8100,8100,5122,0,3900,3825.2191269818527,70.02730015665293,8066.045799991116,3170.00234283483
1783447739,200,,Aggregated,37.300000,0.000000,3900,4100,4300,4400,4600,4800,5700,6300,7500,8200,8200,5161,0,3900,3831.8215489829713,70.02730015665293,8186.029799981043,3170.037977136214
1783447740,200,,Aggregated,39.000000,0.000000,3900,4100,4300,4400,4600,4800,5800,6400,7500,8200,8200,5194,0,3900,3838.00200852918,70.02730015665293,8186.029799981043,3169.3153638814015
1783447741,200,,Aggregated,40.800000,0.000000,3900,4100,4300,4400,4600,4800,5800,6400,7500,8200,8200,5255,0,3900,3845.379041846035,70.02730015665293,8186.029799981043,3169.763653663178
1783447742,200,,Aggregated,38.800000,0.000000,3900,4100,4300,4400,4600,4900,5900,6400,7700,8900,8900,5288,0,3900,3847.9905095312142,70.02730015665293,8894.932699855417,3169.056354009077
1783447743,200,,Aggregated,38.600000,0.000000,3900,4100,4300,4400,4600,4900,5900,6400,7700,8900,8900,5319,0,3900,3852.1601163754576,70.02730015665293,8894.932699855417,3168.398947170521
1783447744,200,,Aggregated,37.900000,0.000000,3900,4100,4300,4400,4600,4900,5900,6500,7700,8900,8900,5358,0,3900,3856.6091032289887,70.02730015665293,8894.932699855417,3168.4451287793954
1783447745,200,,Aggregated,37.900000,0.000000,3900,4100,4300,4400,4600,4900,5900,6500,7800,8900,8900,5414,0,3900,3862.2299907834004,70.02730015665293,8894.932699855417,3170.6989287033616
1783447746,200,,Aggregated,37.600000,0.000000,3900,4100,4300,4400,4600,5000,5900,6500,7800,8900,8900,5457,0,3900,3866.023196481897,70.02730015665293,8894.932699855417,3172.3375481033536
1783447747,200,,Aggregated,40.500000,0.000000,3900,4100,4300,4400,4600,5000,6000,6500,7800,8900,8900,5494,0,3900,3869.006470914111,70.02730015665293,8894.932699855417,3173.2388059701493
1783447748,200,,Aggregated,40.400000,0.000000,3900,4100,4300,4400,4600,5000,6000,6500,7800,8900,8900,5544,0,3900,3868.5853363459214,70.02730015665293,8894.932699855417,3172.184523809524
1783447749,200,,Aggregated,41.700000,0.000000,3900,4100,4300,4400,4700,5000,6000,6500,7800,8900,8900,5580,0,3900,3869.5996734591636,70.02730015665293,8894.932699855417,3171.4370967741934
1783447750,200,,Aggregated,41.600000,0.000000,3900,4100,4300,4400,4700,5000,5900,6500,7800,8900,8900,5632,0,3900,3868.412874396786,70.02730015665293,8894.932699855417,3170.373934659091
1783447751,200,,Aggregated,41.700000,0.000000,3900,4100,4300,4400,4700,5000,5900,6500,7800,8900,8900,5669,0,3900,3869.0478285944864,70.02730015665293,8894.932699855417,3169.629917092962
1783447752,200,,Aggregated,43.100000,0.000000,3900,4100,4300,4400,4700,5100,6000,6500,7800,8900,8900,5708,0,3900,3871.6716004558725,70.02730015665293,8894.932699855417,3168.85599159075
1783447753,200,,Aggregated,41.100000,0.000000,3900,4100,4300,4400,4700,5100,6000,6500,7800,8900,8900,5757,0,3900,3874.15172226889,70.02730015665293,8894.932699855417,3171.1085634879278
1783447754,200,,Aggregated,41.900000,0.000000,3900,4100,4300,4400,4700,5100,6000,6500,7800,8900,8900,5790,0,3900,3876.6524973405117,70.02730015665293,8894.932699855417,3172.848359240069
1783447755,200,,Aggregated,42.600000,0.000000,3900,4100,4300,4400,4700,5100,6000,6500,7800,8900,8900,5832,0,3900,3879.347389815121,70.02730015665293,8894.932699855417,3172.0090877914954
1783447756,200,,Aggregated,43.900000,0.000000,3900,4100,4300,4400,4700,5100,6000,6500,7800,8900,8900,5852,0,3900,3879.9787364151493,70.02730015665293,8894.932699855417,3171.613978127136
1783447757,200,,Aggregated,42.100000,0.000000,3900,4100,4300,4400,4700,5100,6100,6600,8000,8900,8900,5879,0,3900,3885.4586665931665,70.02730015665293,8894.932699855417,3171.084197992856
1783447758,200,,Aggregated,39.700000,0.000000,3900,4100,4300,4400,4700,5200,6100,6600,8000,8900,8900,5935,0,3900,3896.283906723068,70.02730015665293,8894.932699855417,3173.1157540016848
